EDT 631,"Planning and Assessing Technology","In this course, candidates will learn how to systematically plan and assess growth in the use of technology by K-12 teachers, students and administrators."
EDT 648,"Teacher Leaders Using Data for Decision Making","Study of the role of teacher leaders facilitating collaborative team efforts at building and district levels in using data to inform instruction. Types of assessments and their respective roles in instructional planning and differentiation of teaching will be explored.",EDT 650
EDT 649,"Coaching and Teacher Leaders","Designed to prepare classroom teachers for work as instructional mentors and coaches. Course learning activities are structured around a coaching framework designed to support mentor teachers in the process of reflection and self-assessment.",EDT 650
EDT 461EL,"Supporting Quality Curriculum and Instruction in Early Care and Education Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to using research to identify and support quality early childhood curriculum, instruction and assessment."
EDT 518L,"Integrated Curriculum and Instruction for Kindergarten-Primary Grades Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to integrated planning, instruction and assessment in elementary school settings."
EDT 629,"Cognition, Learning and Technology","This course focuses on the connections between cognitive psychology and technology-enhanced teaching and learning. New insights emerging from the latest research on human cognition have important implications for instructional design. Such insights suggest ways of teaching and learning that foster deep understanding, better thinking and the use of knowledge to solve complex problems. Students will learn how to build technology-enhanced, problem-based learning environments grounded in the latest research on human cognition and constructivist learning theory. This course is the gateway course leading to the Master of Science in Education with a concentration in technology-enhanced learning. It is the prerequisite for all other courses in the program."
EDT 603,"Foundations of Literacy through Literature","This course serves as an introductory course to the reading/language arts (listening, speaking, reading, writing, viewing, visual representation) and the role literature plays in these processes. It is a foundation course in reading and is intended to align with the requirements of Ohio Reading Core licensure standards for the ECE, MCE and IS programs. Topics examined include the foundations of literacy, research theories and related models of reading, various children's and young adult literature, the integration of technology in literacy, an overview of the importance of on-going assessment in teaching reading/language arts and an awareness of cultural, linguistic and ethnic diversity in individual learners."
EDT 601,"Phonics, Spelling and Vocabulary","This course provides the background knowledge necessary for effectively teaching and assessing the role of phonics in the reading process. Emphases are on developing phonemic awareness, phonics, spelling and word recognition/word meaning embedded in the context of a total reading/language arts program focused on meaning construction. ECE, MCE and IS initial licensure candidates must meet program requirements in reading. AYA candidates are also required to meet this requirement if working toward Ohio's Reading Endorsement."
EDT 602,"Critical Reading in the Content Areas","In this course, MCE and IS candidates examine the strategies and techniques in the development of prior knowledge skills, study skills, vocabulary, technology and assessment as they relate to critical reading abilities in a variety of curriculum areas. This course is part of Ohio's 12-hour State Mandated Reading Core. ECE, MCE, IS and multi-age licensure candidates must meet this requirement."
EDT 600,"Reading Methods","An integrated language arts course focusing on the knowledge base underpinning the teaching of reading and related language arts processes within the language arts and across curriculum to students of various ages, needs and abilities. Topics include: planning, instructional methods, materials, assessment and evaluation techniques. ECE, MCE and IS licensure candidates must meet program requirement in reading. AYA candidates are also required to meet this requirement if working toward Ohio's Reading Endorsement."
EDT 609,"Issues, Trends and Research in Reading","Basic course for teachers concerned with the psychology of learning to read and current issues, trends and research in teaching reading/language arts."
EDT 607,"Practicum in Reading Intervention Techniques","In this course the candidate will apply knowledge of informal and formal evaluation instruments for diagnosing reading ability and disability and their causes with students and to plan appropriate intervention experiences for those students. Laboratory portion of EDT 606. This course must be taken the semester immediately following EDT 606.",EDT 606,EDT 606,EDT 606
EDT 608,"The Writing Classroom","This course will focus on the teacher as a writer. Elements of the writing process will be discussed and implemented. Candidates will develop a classroom writing program."
EDT 605,"Advanced Study in Reading/Language Arts","This course is designed to provide teachers the opportunity to extend their knowledge of the reading/language arts processes and the principles underlying effective instruction. Key concepts are drawn from recent research and theory in language learning, developmental reading research and research describing the literacy processes of children."
EDT 606,"Assessment and Evaluation of Reading Difficulties","This course is the study of formal and informal diagnostic tests and procedures for identifying reading strengths and weaknesses with applications for reading programs. Candidates must register for EDT 607 the next semester.",EDT 607,EDT 605
EDT 340L,"Educating Diverse Student Populations in Inclusive Settings Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to adapting learning experiences for diverse learners in school settings."
EDT 338,"Teaching, Learning and Management","This course is a study of the empirical principles of learning such as reinforcement, discovery, motivation and transfer theories. Interpretations for generic teaching behaviors especially in diagnosis, prescription and assessment are presented.",EDT 207,EDT 207L,EDT 222,EDT 222L
EDT 462E,"Regulations, Licensing and the Law in Early Care and Education","This course addresses ethics in early care and education as well as issues related to health, safety and nutrition regulations including first aid, communicable disease, safety policies and practices. Reporting and recognizing child abuse is addressed. Students will learn to respond to regulations, licensing and laws that impact programs for young children."
EDT 462L,"Regulations, Licensing and the Law in Early Care and Education Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to regulations, licensing and laws that impact programs for young children."
EDT 336,"The Culture of the Catholic School","This course explores the theological, moral, academic, human and social components that give the Catholic school its distinctive culture. The role of spiritual, sacramental and communal relationships in the creation of Catholic school identity will be examined.",EDT 110,EDT 110L
EDT 342,"Behavior Management","This course examines the principles and methods of observing, recording, measuring and managing human behavior with emphasis on students with disabilities."
EDT 343,"Introduction to Education of Learners with Mild/Moderate Learning Needs","This course is a study of the role and function of the intervention specialist. This course presents issues of definition, identification and placement procedures. The candidate will acquire knowledge of major researchers and historians, variations in belief, traditions and values across cultures and current practices in the field."
EDT 340,"Educating Diverse Student Populations in Inclusive Settings","The study of the evidence based practice in multicultural education where teachers are knowledgeable about and respect diversity, including cultural and racial/ethnic origins, language, gender, sexual identity, religion, economic status and learning challenges associated with exceptionalities. Candidates will aspire to create democratic classrooms with a culturally relevant and inclusive curriculum, incorporating legal aspects and social justice perspectives associated with student learning. Candidates will gain knowledge in the importance of assessments, and ways to differentiate the curriculum to the individual learning needs of students in general classrooms, working in collaboration with other adults in the student’s life.",EDT 110,EDT 110L
EDT 341,"Language Development and Emergent Literacy","This course is the study of oral language and literacy development in children, with implications for all learners, including children with special needs.",EDT 110,EDT 110L
EDT 463L,"Managing Finances and Marketing in Early Care and Education Laboratory","This course supports students in EDT 463 as they explore managing finances and developing marketing plans in the field of early care and education.",EDT 463,EDT 460,EDT 460L
EDT 344,"Collaboration with Families, Professionals and Agencies","This course examines theories and techniques to assist teachers in working with colleagues, families and agency personnel to provide an appropriate educational program, improve home-school relationships and develop family-professional partnerships. Historical and legal perspectives of parental influence on special education service are examined.",EDT 343,EDT 343L,EDT 340,EDT 340L
EDT 317,"Integrating the Arts in Early Childhood Curriculum","This course will provide opportunities for ECE majors to integrate the arts throughout the ECE curriculum in meaningful ways. Music, dance, drama and visual arts will be used to represent what young children know and are able to do as well as provide an opportunity to recognize and appreciate cultural difference in artistic expression. Candidates will create aesthetically pleasing newsletters and websites to communicate with families and to market their program."
EDT 318,"Urban Teacher Academy-Junior Seminar","This course is designed to deepen understanding of critical issues facing urban educators. Students will examine how the culture of poverty affects students, families and schools. Instructional and management strategies that encourage the learning and development of efficacy, risk-taking, socio-cultural awareness, contextual interpersonal skills and self-understanding are developed through integrated readings, discussions, field experience and presentations. Inherent in this deepening of understanding is the development of reflective thinking and writing and problem solving strategies."
EDT 315,"Health and Medical Issues for Early Childhood","Study of the health and medical needs associated with young children with disabilities. Students engage in collaboration between educational and medical professionals in an effort to integrate services for young children."
EDT 313,"Developmentally Appropriate Practice for Preschool","This course will expand the knowledge of how young children, ages three through five, learn and develop. How to provide opportunities that will support this age group's physical, social, emotional, language, cognitive and aesthetic development will be explored. Extensive focus on the content areas of art, music, science, social studies and mathematics as well as guiding behavior and family culture will occur. Field experience in an urban preschool or preschool special education setting required.",EDT 212,EDT 212L
EDT 331L,"Religion Methods Laboratory","This course examines the planning, diagnosis, instructional methods, materials and assessment techniques used in teaching religion to students with varied needs and abilities."
EDT 314,"Collaborative Assessment and Team Models","This course provides an in depth study of transdisciplinary teaming and collaborative assessment models in the field of early childhood special education. Included will be the transdisciplinary and collaborative nature of assessment in the diagnosis, screening and instruction of young children (birth to age eight) who are typically and atypically developing. Emphasis will be given to the role of the family in the assessment process. Systematic observation using a play-based approach will be emphasized.",EDT 212,EDT 212L
EDT 312,"Infant and Toddler Practicum Seminar","This guided practicum and seminar will provide an opportunity for candidates to develop and apply their knowledge of typical and atypical development from conception to age three as they observe young children in both structured and naturalistic settings. Developmental milestones as well as related risk factors will be emphasized."
EDT 321,"Classroom Environment for Middle Childhood","This course is the study of the middle childhood student within the classroom environment. Theories of learning and practical applications, motivation, classroom management and discipline, lesson and unit planning, teaching methodologies and assessment are examined and practiced.",EDT 222,EDT 222L
EDT 322,"Perspectives on Education and Social Justice","This Inquiry course gives students a set of lenses to critically evaluate contemporary issues around schools and schooling from a social justice perspective. The course focuses on educational and social scientific research methodologies used for investigating educational inequalities."
EDT 323,"Historical Literacy and Historical Thinking","Exploration of the cognitive processes that constitute historical thinking and historical understanding with emphases on the development of historical literacy in the students themselves and strategies designed to increase historical literacy in secondary school students."
EDT 306,"History of Catholic K-12 Schools in the United States","This course examines the Catholic K-12 educational experience in the United States with a particular emphasis on the impact that Catholic schools have had on the creation of Catholic culture in America and on American culture in general. Particular emphasis is placed upon those historical antecedents that directly or indirectly affect Catholic schools today.",EDT 110,EDT 110L,HST 103,PHL 103
EDT 305,"Philosophy and History of American Education","This course is the study of American philosophy of education in a historical framework. This course emphasizes the political analyses of educational issues in their historical context. Thematic issues from the Catholic/Marianist perspective are included among the topics studied.",EDT 110,EDT 110L,PHL 103
EDT 303,"School, Self and Society","A study of the relationships among social change, institutional reform, and student socialization in various levels and types of schools. The students will make a comparison of schools around the world. One aim of such a study is to locate the differences that derive from differences in the cultures of the communities they serve. Another aim is to record how schools responded to forces of globalization and from internal forces of change."
EDT 462EL,"Regulations, Licensing and the Law in Early Care and Education Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to regulations, licensing and laws that impact programs for young children."
EDT 338L,"Teaching, Learning and Management Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to learning theories in school settings."
EDT 207L,"Child and Adolescent in Education Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to child and adolescent development in school settings."
EDT 510L,"Introduction to Transdisciplinary Early Childhood Education Laboratory","This course is designed for international students who are new to American culture and educational practice. Students will develop field related vocabulary while exploring schools and centers in the Miami Valley and processing what they see. Corequisite(s): EDT 510.",EDT 510
EDT 350,"Foundations of Literacy through Literature","This course serves as an introductory course to the reading/language arts (listening, speaking, reading, writing, viewing, visual representation) and the role literature plays in these processes. It is a foundation course in reading and is intended to align with the requirements of Ohio Reading Core licensure standards for the ECE, MCE, and IS programs. Topics examined include the foundations of literacy, research, theories and related models of reading, various children's and young adult literature, the integration of technology in literacy, an overview of the importance of on-going assessment in teaching reading/language arts and an awareness of cultural, linguistic and ethnic diversity in individual learners.",EDT 110,EDT 110L
EDT 507L,"The Profession of Teaching Laboratory","This 20 hour field experience is designed to accompany the EDT 507 course. Both the course and field experience are designed to study the principal components of effective teaching that facilitate the learning of all students. Students will explore and demonstrate knowledge of current educational issues, the Ohio Standards for the Teaching Profession and other professional standards. Students will provide evidence of the development of professional dispositions and their understanding of the importance of developing a community of learners that respects and appreciates diversity. Students will use their lab experience as the basis for providing evidence of critical reflection on the teaching process as it relates to incorporating social justice and the Marianist characteristics of education into their understanding about the profession.",EDT 507
EDT 509L,"Instruction, Management and Assessment Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regard to instruction, management and assessment in school settings."
MUS 232,"Integrating Music into the Curriculum","Primarily for Teacher Education majors. Development of knowledge, skills, values, and attitudes in music for integration into a classroom setting in which other classroom subjects are taught.",EDT 110
MUS 231,"Introduction to Music Education","An introduction to a wide variety of pedagogical and philosophical aspects of teaching the arts. Topics will include technology, national and state standards, history, and professional organizations.",EDT 110
LNG 330,"Teaching World Languages in the Elementary School (PK-6)","An introduction to the pedagogical, philosophical, and psychological aspects of teaching foreign languages in elementary school. Topics: national and state standards, learners with special needs, reading in the foreign language, and professional associations.",EDT 110
EDT 460L,"Early Childhood Program and Personnel Management Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to program and personnel management and human relations in early care and education."
EDT 461L,"Supporting Quality Curriculum and Instruction in Early Care and Education Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in relation to using research to identify and support quality early childhood curriculum, instruction and assessment."
EDT 461E,"Supporting Quality Curriculum and Instruction in Early Care and Education","This course provides opportunities for students to use research to identify and support quality early childhood curriculum, instruction and assessment."
VAE 231,"Introduction to Art Education","An introduction to the pedagogical, philosophical, and psychological aspects of teaching the arts. Topics will include: technology, national and state standards, history, learners with special needs, reading in the arts, and professional associations.",EDT 110,EDT 110L
EDT 452,"Digital Literacies, ELL and Content Reading Strategies","In this course, MCE candidates examine the strategies and techniques in the development of prior knowledge skills, study skills, vocabulary, technology and assessment as they relate to critical reading abilities in a variety of curriculum areas."
EDT 453,"Introduction to Literacy for Early Childhood","Study of appropriate instruction and assessment supporting the literacy development of children grades P-3. Major emphases are on developing the knowledge base related to a comprehensive framework for literacy instruction, including reading, writing and content area literacy, with a focus on instruction supporting emerging and early readers and writers."
EDT 450,"Phonics, Spelling and Vocabulary","This course provides the background knowledge necessary for effectively teaching and assessing the role of phonics in the reading process. Emphases are on developing phonemic awareness, phonics, spelling and word recognition/word meaning embedded in the context of a total reading/language arts program focused on meaning construction."
EDT 458,"Reading, Writing and Assessment - Middle Childhood","An integrated language arts course focusing on the knowledge base underpinning the teaching of reading and related language arts processes within the language arts and across the curriculum to students of various ages, needs and abilities. Topics include planning, instructional methods, materials, assessment and evaluation techniques.",EDT 350
EDT 459,"Critical Reading and Writing in the Content Area","This class focuses on the teaching of reading and writing in the AYA and multi-age content area that includes instruction in organizing instruction, use of protocols for oral language development, strategies for word skill development, strategies for reading comprehension and assessment strategies for instructional purposes for the multi-age and AYA licenses.",EDT 338,EDT 338L
EDT 583L,"Teaching Visual Arts Laboratory","This course is the field experience portion of VAE 583, and consists of activities related to curriculum, planning, theory and practice for teaching visual arts to students, grades P-12. Corequisite(s): VAE 583.",VAE 583,VAE 583
EDT 454,"Methods of Literacy for Early Childhood","The continued study of appropriate instruction and assessment supporting the literacy development of children grades P-3, with a focus on instruction supporting developing and transitional readers and writers. Major emphases are on the classroom application of the principles of comprehensive literacy instruction and assessment, including the writing process and comprehension strategies across the content areas.",EDT 350,EDT 453
EDT 463,"Managing Finances and Marketing in Early Care and Education","Students will explore strategies for managing finances and developing marketing plans in the field of early care and education.",EDT 460,EDT 460L
EDT 464,"Advocacy in Early Care and Education","This course explores current political, educational and societal issues related to early care and education and examines how teachers develop leadership skills to become better advocates for children, families, and the profession.",EDT 460,EDT 460L
EDT 461,"Supporting Quality Curriculum and Instruction in Early Care and Education","This course provides opportunities for students to use research to identify and support quality early childhood curriculum, instruction and assessment."
EDT 462,"Regulations, Licensing and the Law in Early Care and Education","This course addresses ethics in early care and education as well as issues related to health, safety and nutrition regulations including first aid, communicable disease, safety policies and practices. Reporting and recognizing child abuse is addressed. Students will learn to respond to regulations, licensing and laws that impact programs for young children."
EDT 460,"Early Childhood Program and Personnel Management","This course is the first in the early childhood leadership program. Students will explore program and personnel management and human relations in early care and education."
EDT 467,"Advanced Phonics and Multisensory Instruction","This is the first course of a two-course practicum sequence for the dyslexia methods certificate. This course will cover the specific nature of dyslexia as a language-based learning disability, multisensory instruction, advanced phonics, spelling, vocabulary and lesson planning for tutoring.",EDT 340,EDT 340L,EDT 350,EDT 450
EDT 465,"Internship and Practicum in Early Childhood Administration","This internship serves as the culminating experience where students demonstrate the knowledge, skills and dispositions addressed in the four proceeding early childhood leadership courses. Students complete a six week full time internship working with/as an early childhood director or administrator.",EDT 460,EDT 460L
EDT 466,"TESOL Methods for Teaching English Language Learners","Introduction to key concepts in Teaching English to Speakers of Other Languages. Theoretical perspectives on second language (ESL) and literacy instruction will be interwoven with practical techniques for classroom instruction. Students will investigate approaches to teaching the four skills of English (reading, writing, listening, speaking) across varying contexts and proficiency levels.",ENG 200,ENG 200H,ASI 120
EDT 431,"Integrated Language Arts Methods for Adolescence to Young Adult","This course focuses on planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching all levels of integrated language arts to students in grades seven to 12 with varied needs and abilities. Topics include: understanding Ohio's academic content standards for grades seven to 12, applications and instructional techniques that address the Ohio achievement and competency tests, various resources, technologies, interdisciplinary connections, various grouping techniques, best practices and current research.",EDT 338,EDT 338L,EDT 340,EDT 340L
EDT 438,"TESOL Practicum","This course provides opportunities to practice planning, instruction and assessment in an ESOL classroom under the mentorship of an experienced ESOL teacher.",EDT 437,LNG 468,ENG 472,ENG 466
EDT 436,"Adolescent to Young Adult Capstone Seminar","This capstone seminar focuses on vocation, scholarship, and practical wisdom needed for mastery of instructional planning, incorporation of developmental appropriate strategies, along with data-driven assessment and evaluation techniques and content area pedagogy. The vocational tools of research and theories of learning, unit planning, teaching methodologies and assessment are practiced and mastered through the completion of a teacher performance assessment. Field experience: Full time Clinical Experience in an Adolescent to Young Adult classroom.",EDT 431,EDT 432,EDT 433,EDT 434,EDT 435
EDT 437,"Second Language Learning and Teaching","This course provides opportunities to explore the nature of language proficiency, second language acquisition, second language literacy, bilingualism and biliteracy, the role of culture in language learning and implications for second language teaching."
EDT 434,"Science Methods for Adolescence to Young Adult","This course focuses on planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching all levels of science to students in grades seven to 12 with varied needs and abilities. Topics include: understanding Ohio's academic content standards for grades seven to 12, applications and instructional techniques that address the Ohio achievement and competency tests, various resources, technologies, hands-on activities, interdisciplinary connections, various grouping techniques, best practices and current research.",EDT 338,EDT 338L,EDT 340,EDT 340L
EDT 435,"Integrated Social Studies Methods for Adolescence to Young Adult","This course focuses on planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching all levels of integrated social studies to students in grades seven to 12 with varied needs and abilities. Topics include: understanding Ohio's academic content standards for grades seven to 12, applications and instructional techniques that address the Ohio achievement and competency tests, various resources, technologies, hands-on activities, interdisciplinary connections, various grouping techniques, best practices and current research.",EDT 338,EDT 338L,EDT 340,EDT 340L
EDT 432,"Integrated Mathematics Methods for Adolescence to Young Adult","This course focuses on planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching all levels of mathematics to students in grades seven to 12 with varied needs and abilities. Topics include: understanding Ohio's academic content standards for grades seven to 12, applications and instructional techniques that address the Ohio achievement and competency tests, various resources, technologies, manipulatives, and other visuals, interdisciplinary connections, various grouping techniques, best practices and current research.",EDT 338,EDT 338L,EDT 340,EDT 340L
EDT 433,"Foreign Language Methods for Adolescence to Young Adult","This course focuses on planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching all levels of foreign language to students in grades seven to 12 with varied needs and abilities. Topics include: understanding Ohio's academic content standards for grades seven to 12, applications and instructional techniques that address the Ohio achievement and competency tests, various resources, technologies, hands-on activities and other visuals, interdisciplinary connections, various grouping techniques, best practices and current research.",EDT 338,EDT 338L,EDT 340,EDT 340L
EDT 441,"Adapting Content Standards for Students with Special Needs","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques used by intervention specialists in inclusive and more restrictive settings to address K-12 content area standards. The topics emphasized include an understanding of how to align Ohio's academic content standards with applications and instructional techniques that ensure the achievement of special education students in the general education curriculum. The course examines the role of the intervention specialist in collaboration with general educators in making appropriate accommodations and modifications.",EDT 343,EDT 343L
EDT 442,"Assessment: Mild/Moderate","This course is the study of the multidisciplinary use of assessment instruments and techniques in the diagnosis, planning and evaluation of the special needs learner and the development of individual education programs.",EDT 321,EDT 321L,EDT 441,EDT 441L,EDT 425
EDT 447,"Instructional Strategies: Moderate","This course examines strategies for teaching and managing behaviors of students with moderate disabilities.",EDT 321,EDT 321L,EDT 340,EDT 340L,EDT 343,EDT 343L,EDT 425,EDT 425L
EDT 448,"Introduction to Linguistics","Survey of the various aspects of a scientific description of human language: phonetics, phonology, morphology, syntax, semantics, and pragmatics. Interdisciplinary exploration of the reciprocal impact of linguistics on psychology, sociology, and language acquisition theory."
EDT 445,"Application of Computers/Technology in Special Education","This course is the study of basic computer applications in special education, including instructional programs, software evaluation, telecommunications, multimedia and hypermedia, assistive technology, augmentative devices, resources and legal/ethical issues.",EDT 341,EDT 343,EDT 343L
EDT 446,"Career Education/Special Education","Theory and techniques of job classification, assessment, selection, placement and activities related to work from preschool to adult.",EDT 343,EDT 343L,EDT 442,EDT 442L,EDT 443,EDT 444
EDT 443,"Curriculum: Mild/Moderate","This course is the study of curriculum development considering the motor, cognitive, academic, social, language, affective, functional, life skills and individual programming of students with mild/moderate disabilities. Field experience required.",EDT 321,EDT 321L,EDT 340,EDT 340L,EDT 343,EDT 343L,EDT 425
EDT 444,"Instructional Strategies: Mild/Moderate","This course examines the strategies, materials and evaluation techniques for teaching students with mild/moderate learning problems. Field experience required.",EDT 321,EDT 321L,EDT 340,EDT 340L,EDT 343,EDT 343L,EDT 425
EDT 416,"Early Childhood Capstone Seminar","The exploration of different aspects of the teaching profession through the application of knowledge and skills. Three student learning outcomes are assessed through the capstone course; scholarship, vocation, and practical wisdom. Successful completion of the capstone course includes the submission of a teacher performance assessment and a summative teaching assessment.",EDT 412,EDT 413,EDT 414,EDT 415,EDT 415L,EDT 454
EDT 417,"Theatre in Education","Theories and practices of educational drama and theatre as applied to content areas in the early, middle and secondary classroom. Attention given to the relationship of creative drama and applied theatre practices to speaking, thinking, writing, reading, history and other curricular subjects. Co-curricular and experiential immersion required."
EDT 414,"Developmentally Appropriate Practice in Science for Early Childhood","This course will explore resources and techniques available to provide all early childhood students with a holistic, interdisciplinary understanding of science. Candidates will design lessons, activities and assessments which link the national standards, state model, and international goals to contemporary events and children's daily lives. Field experience is integrated with the primary block. Developmentally appropriate practices, science processes, inquiry, problem-solving and safety issues will be addressed.",EDT 313,EDT 313L,EDT 453,GEO 204,SCI 190,SCI 190L,SCI 230
EDT 415,"Working with Young Learners with Mild to Moderate Disabilities","This course is the study of the role and function of the early childhood educator in working with learners with mild to moderate disabilities. The course presents issues of definition, identification and placement procedures. The candidate will acquire knowledge of major researchers and historians, variations in belief, traditions and values across cultures and current practices in the field. Field experience is integrated with the primary block.",EDT 313,EDT 313L,EDT 453
EDT 412,"Developmentally Appropriate Practice in Mathematics for Early Childhood","This course will extend the candidate's knowledge of how children, ages six through eight, develop and learn in order to provide opportunities that support the physical, social, emotional, language, cognitive and aesthetic development of all young children. Students will learn to use knowledge of how young children differ in their development and approaches to learning mathematics in order to provide individually appropriate opportunities for learning the subject. The course will emphasize teaching in the content of mathematics and will focus on the Ohio Mathematics academic content standards and the National Council of Teachers of Mathematics (NCTM) standards. Field experience is integrated with the primary block. This course is part of the first semester senior year internship and culminates in the second semester of student teaching.",EDT 313,EDT 313L,EDT 453
EDT 413,"Developmentally Appropriate Practice in Social Studies for Early Childhood","Students will learn to use knowledge of how young children, ages six through eight, differ in their development and approaches to learning social studies in order to provide individually appropriate opportunities for learning the subject. The course will emphasize teaching in the content of social studies and will focus on the Ohio Social Studies academic content standards and the National Council for the Social Studies (NCSS) standards. Field experience is integrated with the primary block. This course is part of the first semester senior year internship and culminates in second semester student teaching.",EDT 313,EDT 313L,EDT 453
EDT 410,"Science for 4th and 5th Grades","Planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching science to students in grades four and five with varied needs and abilities using a tier method. Topics include: Ohio Academic Content Standards, applications and instructional techniques that address proficiency testing, resources, technologies, manipulatives, interdisciplinary connections, grouping techniques, current research and 21st century skills."
EDT 321L,"Classroom Environment for Middle Childhood Laboratory","This course consists of planned field experiences providing candidates the opportunity for field reflections in regards to learning theories and classroom management in middle level school settings."
EDT 411,"Social Studies for 4th and 5th Grades","Course designed to address social studies content including social aspects of learning and pedagogy specific to fourth and fifth grades."
EDT 418,"Urban Teacher Academy- Senior Seminar","This course is designed to deepen understanding of critical issues facing urban educators. Students will examine how the culture of poverty affects students, families and schools. Instructional and management strategies that encourage the learning and development of efficacy, risk-taking, socio-cultural awareness, contextual interpersonal skills and self-understanding are developed through integrated readings, discussions, field experience and presentations. Inherent in this deepening of understanding is the development of reflective thinking and writing and problem solving strategies."
EDT 419,"Kindergarten-Primary Curriculum and Instruction","This course focuses on planning, assessment, instructional methods, materials and evaluation techniques for teaching children in kindergarten and primary grades. Integrated curriculum and the Ohio Early Learning/Academic Content Standards in mathematics and science will be emphasized.",EDT 212,EDT 212L
EDT 427,"Mathematics for Middle Childhood","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching mathematics to students in the middle schools with varied needs and abilities. The topics emphasized in this course include: an understanding of Ohio's academic content standards for grades four to nine, applications and instructional techniques that address the Ohio achievement tests, various resources, technologies, manipulatives, and other visuals, interdisciplinary connections, various grouping techniques and current research.",EDT 425,EDT 425L
EDT 428,"Science for Middle Childhood","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching science to students in the middle schools with varied needs and abilities. The topics emphasized in this course include: an understanding of Ohio's academic content standards for grades four to nine, applications and instructional techniques that address the Ohio achievement tests, various resources, technologies, experiments, and other hands-on experiences, interdisciplinary connections, various grouping techniques and current research.",EDT 425,EDT 425L
EDT 425,"Middle School Principles and Practices","This course is primarily a study of organization (school structure), philosophy and curriculum of middle level education (ages 9 to 14), grades four to nine. It is designed to present the theoretical knowledge base about middle level (school) education. Issues and concerns, current trends and the essential elements relating to middle level education will be discussed throughout the semester of study. A variety of inquiry methods will be modeled that encourage critical thinking skills.",EDT 321,EDT 321L
EDT 426,"Reading/Language Arts for Middle Childhood","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching reading/language arts to students in the middle schools with varied needs and abilities. The topics emphasized in this course include: an understanding of Ohio's academic content standards for grades four to nine, applications and instructional techniques that address the Ohio achievement tests, various resources, technologies, interdisciplinary connections, various grouping techniques and current research.",EDT 425,EDT 425L
EDT 423,"Middle Childhood Capstone Seminar","This capstone seminar focuses on the scholarship and practical wisdom needed for mastery of instructional planning, incorporation of developmental appropriate strategies, along with assessment and evaluation techniques where student learning is the focus for teaching all students in the middle level classrooms. The vocational tools of research and theories of learning, unit planning, teaching methodologies and assessment are practiced and mastered through the completion of a teacher performance assessment. Field experience: Full time clinical experience in a middle level classroom..",EDT 426,EDT 427,EDT 428,EDT 429
EDT 429,"Social Studies for Middle Childhood","This course focuses on the planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching social studies to students in the middle schools with varied needs and abilities. The topics emphasized in this course include: an understanding of Ohio's academic content standards for grades four to nine, applications and instructional techniques that address the Ohio achievement tests, various resources, technologies and active hands-on experiences, other visuals, interdisciplinary connections, various grouping techniques and current research.",EDT 425,EDT 425L
EDT 406,"Special Topics in Teaching","This course is the study of specialized areas of education not typically included in the professional education sequence. Topics are announced."
EDT 404,"Current Innovations in Education","This course is the study of current innovations in education. The course focuses on the examination and critical analysis of recent trends in curriculum and instructional and assessment strategies in P-12 schools."
EDT 400,"Independent Study","This course is an in-depth study of a selected educational topic. The candidate develops an individual learning plan that includes objectives, schedule of readings and assignments, products and methods of assessment."
EDT 409,"Mathematics for 4th and 5th Grades","Planning, diagnosis, instructional methods, materials, assessment and evaluation techniques for teaching mathematics to students in grades four and five with varied needs and abilities using a tier method. Topics include: Ohio Academic Content Standards, applications and instructional techniques that address proficiency testing, resources, technologies, manipulatives, interdisciplinary connections, grouping techniques, current research and 21st century skills.",MTH 204,MTH 205
EDT 458L,"Middle Level (4-9) Field Internship","This MCE field experience is the first semester of the senior level internship, which provides the candidate with practice and reflection in middle level school settings."
EDT 498,"Honors Thesis","This course is based on the selection, design, investigation, and completion of an independent, original research thesis under the guidance of a faculty research director. Restricted to juniors in the University Honors or Berry Scholars programs."
EDT 499,"Honor Thesis","This course is based on the selection, design, investigation, and completion of an independent, original research thesis under the guidance of a faculty research director. Restricted to seniors in the University Honors or Berry Scholars Programs with permission of the program director and EDT chairperson."
